date,open,close,low,high,vix,rsi60,rsi14,ma60,ma240,roc7,ccs,tier,tier_label,recovery_pct,exit_stage,exit_stage_label,target_alloc,ret,strat_value,bh_value,exposure,cs_value,cs_exposure,cs2_value,cs2_exposure,year
2000-01-18,4059.64990234375,4130.81005859375,4053.2099609375,4148.0,21.5,64.28527667447725,63.47909040607352,3511.6709920247395,2817.9620859781903,10.830858823643474,0.0,0,觀望,11.309883639652973,2,加碼確認／趨勢站穩,0.0,0.016371953325624355,1.0044483606801033,0.999917736282141,0.0,1.0028060247481652,0.73,0.999759479804796,0.7,2000
2000-01-19,4116.27001953125,4151.2900390625,4084.72998046875,4164.64990234375,21.719999313354492,64.52671371696377,64.18309482511808,3533.917159016927,2825.3690439860025,6.919809658577147,0.0,0,觀望,11.861742527034247,2,加碼確認／趨勢站穩,0.0,0.004957860608028497,1.0044483606801033,1.0048751890381233,0.0,1.0064354186641078,0.7,1.003229147504495,0.7,2000
2000-01-20,4205.06005859375,4189.509765625,4143.60986328125,4227.35009765625,21.75,64.97605768652156,65.51894296897328,3556.809822591146,2832.8048350016275,3.4531170798546063,0.0,0,觀望,12.891621232679572,2,加碼確認／趨勢站穩,0.0,0.009206710733979717,1.0044483606801033,1.0141267842273505,0.0,1.0129215905045583,0.7,1.0096946558971747,0.7,2000
2000-01-21,4236.64990234375,4235.39990234375,4168.2998046875,4238.0,20.81999969482422,65.50952484197197,67.10533653965526,3580.5419881184894,2840.8240427652995,8.013127791121889,0.0,0,觀望,14.128188808025977,2,加碼確認／趨勢站穩,0.0,0.01095358151335013,1.0044483606801033,1.0252351046232564,0.0,1.020688173950315,0.7,1.0174364967990492,0.7,2000
2000-01-24,4290.3798828125,4096.080078125,4095.31005859375,4303.14990234375,24.06999969482422,62.567254589993595,58.33110969157285,3602.1013224283856,2848.2681264241537,6.3911371199495415,0.0,0,觀望,10.374040541096164,2,加碼確認／趨勢站穩,0.0,-0.032894136901135185,1.0044483606801033,0.9915108807359293,0.0,0.9971859143812112,0.7,0.9940091100093057,0.7,2000
2000-01-25,4124.75,4167.41015625,4028.510009765625,4167.6298828125,23.020000457763672,63.422616232357385,61.13315740637914,3623.6378255208333,2855.609210205078,5.311828217037573,20.0,0,觀望,12.296119402985074,2,加碼確認／趨勢站穩,0.0,0.017414229400918302,1.0044483606801033,1.0087772786665714,0.0,1.0093415713690903,0.7,1.006126041877119,0.7,2000
2000-01-26,4174.72021484375,4069.909912109375,4069.909912109375,4174.72021484375,23.030000686645508,61.470101746404616,55.626788940347296,3642.029158528646,2862.892626953125,0.1387676643289426,40.0,0,觀望,9.668852432054598,2,加碼確認／趨勢站穩,0.0,-0.023395883890718228,1.0044483606801033,0.9851760425832936,0.0,0.9928114646222118,0.7,0.9896485962384894,0.7,2000
2000-01-27,4120.5,4039.56005859375,3973.590087890625,4140.08984375,23.540000915527344,60.87683188076421,53.99640871908206,3659.894327799479,2870.0830017089843,-2.2090098238761513,20.0,0,觀望,8.851037375107929,2,加碼確認／趨勢站穩,0.0,-0.007457131526504734,1.0044483606801033,0.9778294552569886,0.0,0.9876289966513151,0.7,0.9844826384154697,0.7,2000
2000-01-28,4010.139892578125,3887.070068359375,3856.22998046875,4048.31005859375,26.139999389648438,58.01582560464207,46.60529933674338,3674.984997558594,2876.9086690266927,-6.364767776206614,60.0,2,波段底部 40-70%,4.742002384770361,2,加碼確認／趨勢站穩,0.55,-0.037749157834642943,1.0044483606801033,0.9409172168151296,0.55,0.9615314826376528,0.865,0.9584682650633618,0.7,2000
2000-01-31,3873.840087890625,3940.35009765625,3748.030029296875,3940.4599609375,24.950000762939453,58.70540196927318,49.22070593032052,3690.182332356771,2883.90783589681,-5.947227286903811,40.0,0,觀望,2.1814082047376893,2,加碼確認／趨勢站穩,0.0,0.01370698967599604,1.0120207405005557,0.9538143593919816,0.0,0.9729319249590482,0.865,0.9676646652931572,0.7,2000
2000-02-01,3961.070068359375,4051.97998046875,3911.840087890625,4053.159912109375,23.450000762939453,60.101663558849246,54.27431848147923,3706.782832845052,2891.2760854085286,-4.330639989236918,40.0,0,觀望,8.109592206999894,2,加碼確認／趨勢站穩,0.0,0.028329940245385377,1.0120207405005557,0.9808358631987469,0.0,0.9967740093108819,0.865,0.9868543827948854,0.7,2000
2000-02-02,4059.030029296875,4073.9599609375,4051.43994140625,4125.75,23.1200008392334,60.3699779298811,55.21933060786446,3722.977331542969,2898.4925435384116,-0.5400313657350608,0.0,0,觀望,8.696033091863175,2,加碼確認／趨勢站穩,0.0,0.005424503717860629,1.0120207405005557,0.9861564109852796,0.0,1.00145106804714,0.865,0.9906016194828059,0.7,2000
2000-02-03,4134.64990234375,4210.97998046875,4085.530029296875,4211.06005859375,22.010000228881836,61.99043670747047,60.67543341878785,3740.7608317057293,2906.136834716797,1.0454892267661053,0.0,0,觀望,12.351820757922894,2,加碼確認／趨勢站穩,0.0,0.033633128662295286,1.0120207405005557,1.019323936437095,0.0,1.0305859397639785,0.865,1.0139235416876062,0.7,2000
2000-02-04,4242.14990234375,4244.14013671875,4229.2001953125,4294.83984375,21.540000915527344,62.369131814167616,61.88574347892301,3759.4125,2914.0733357747395,4.280935656363805,0.0,0,觀望,13.236556365450047,2,加碼確認／趨勢站穩,0.0,0.007874688648201289,1.0120207405005557,1.027350795068196,0.0,1.0376058848057184,0.7,1.0195125742303164,0.7,2000
2000-02-07,4274.02978515625,4321.77001953125,4244.740234375,4321.9599609375,22.790000915527344,63.24104171647649,64.63023514699483,3778.842667643229,2922.3856272379558,6.986155839845165,0.0,0,觀望,15.307774637600957,2,加碼確認／趨勢站穩,0.0,0.018291074354702452,1.0120207405005557,1.046142144849151,0.0,1.0508911332786193,0.7,1.032566160440877,0.7,2000
2000-02-08,4370.009765625,4427.5,4370.009765625,4428.47998046875,21.25,64.38402701731415,68.00898745222302,3799.3461669921876,2931.300085449219,13.90327218538474,0.0,0,觀望,18.128722699444122,2,加碼確認／趨勢站穩,0.0,0.024464508752415792,1.0120207405005557,1.071735498508084,0.0,1.0688878080081707,0.7,1.0502490171495646,0.7,2000
2000-02-09,4460.18017578125,4363.240234375,4362.740234375,4460.759765625,22.899999618530273,63.169999454197814,64.00698611663907,3818.381005859375,2939.9170033772784,10.732298558198883,0.0,0,觀望,16.414228281771194,2,加碼確認／趨勢站穩,0.0,-0.01451378105590062,1.0120207405005557,1.0561805641329012,0.0,1.0580282854750442,0.7,1.039578858147206,0.7,2000
2000-02-10,4390.16015625,4485.6298828125,4357.68994140625,4485.669921875,23.06999969482422,64.46771162282987,67.88340458915073,3839.4825032552085,2949.194502766927,10.702172874348292,0.0,0,觀望,19.67966765874598,2,加碼確認／趨勢站穩,0.0,0.028050174151144747,1.0120207405005557,1.0858066128918833,0.0,1.0788027998401326,0.7,1.0599911157576203,0.7,2000
2000-02-11,4489.330078125,4395.4501953125,4360.5400390625,4489.7900390625,24.420000076293945,62.80940584329311,62.53885525749206,3857.8146728515626,2958.0705454508466,7.89134496798094,0.0,0,觀望,17.273612029652806,2,加碼確認／趨勢站穩,0.0,-0.020104130268424503,1.0120207405005557,1.0639774152999881,0.0,1.0636209254247837,0.7,1.0450739761254257,0.7,2000
2000-02-14,4434.3798828125,4418.5498046875,4355.5400390625,4435.9599609375,24.3799991607666,63.0569486280124,63.335157415096916,3876.9673380533854,2966.927461751302,4.929252221133673,20.0,0,觀望,17.889925378116935,2,加碼確認／趨勢站穩,0.0,0.005255345493309083,1.0120207405005557,1.0695689842144676,0.0,1.067533712230698,0.7,1.0489185334928495,0.7,2000
2000-02-15,4415.52001953125,4420.77001953125,4291.10009765625,4440.6201171875,22.920000076293945,63.08096774673431,63.41565210205044,3894.861669921875,2975.6093780517576,4.1617354074707125,20.0,0,觀望,17.949162225911518,2,加碼確認／趨勢站穩,0.0,0.0005024759122087552,1.0120207405005557,1.0701064168654808,0.0,1.0679091992138048,0.7,1.049287472900714,0.7,2000
2000-02-16,4427.18994140625,4427.64990234375,4413.66015625,4477.64013671875,23.510000228881836,63.15645454376977,63.6817327158721,3912.501668294271,2984.0678354899087,2.449919415748636,20.0,0,觀望,18.132722196315232,2,加碼確認／趨勢站穩,0.0,0.001556263452318074,1.0120207405005557,1.0717717843721395,0.0,1.0690725628537963,0.7,1.0504305503222493,0.7,2000
2000-02-17,4483.009765625,4548.919921875,4444.75,4553.14013671875,23.170000076293945,64.45908416608202,68.08762729069048,3931.7743326822915,2993.0510854085287,2.7424036561264797,0.0,0,觀望,21.368289109689197,2,加碼確認／趨勢站穩,0.0,0.027389252132842934,1.0120207405005557,1.101126812003175,0.0,1.0895693314344115,0.7,1.0705699053558213,0.7,2000
2000-02-18,4563.72021484375,4411.740234375,4404.60986328125,4564.4501953125,26.0,61.93986813589527,59.320895428024485,3949.588834635417,3001.408336385091,1.1115592402614283,0.0,0,觀望,17.708241393216273,2,加碼確認／趨勢站穩,0.0,-0.03015654042189786,1.0120207405005557,1.0679206367873657,0.0,1.066568982324308,0.7,1.04797062611809,0.7,2000
2000-02-22,4432.830078125,4382.1201171875,4291.009765625,4443.93994140625,25.860000610351562,61.41283655546144,57.596459904483915,3965.6158365885417,3009.616128540039,-2.3075859651643604,30.0,0,觀望,16.917956444697424,2,加碼確認／趨勢站穩,0.0,-0.006713930470499729,1.0120207405005557,1.0607506918839635,0.0,1.061556373331786,0.7,1.043045424774872,0.7,2000
2000-02-23,4406.8798828125,4550.330078125,4401.3798828125,4567.97021484375,23.889999389648438,63.22017782080879,63.99713704257498,3983.991170247396,3018.652795410156,3.5236409453045514,0.0,0,觀望,21.405913041167256,2,加碼確認／趨勢站穩,0.0,0.03838552035069709,1.0120207405005557,1.1014681591542914,0.0,1.0900802489721437,0.7,1.07107191374045,0.7,2000
2000-02-24,4583.89013671875,4617.64990234375,4495.2001953125,4620.02978515625,24.3799991607666,63.908190541392514,66.19633128173166,4003.929166666667,3027.762003580729,4.506005509885425,0.0,0,觀望,23.202051911254685,2,加碼確認／趨勢站穩,0.0,0.014794492501187806,1.0120207405005557,1.1177638215751968,0.0,1.1013692778205217,0.7,1.0821640895176963,0.7,2000
2000-02-25,4618.830078125,4590.5,4576.18994140625,4662.93017578125,25.200000762939453,63.42161677634889,64.48553291509326,4024.834834798177,3036.7254618326824,3.8393759394601323,0.0,0,觀望,22.477673981207968,2,加碼確認／趨勢站穩,0.0,-0.005879593065288402,1.0120207405005557,1.111191825161233,0.0,1.0968363556027851,0.7,1.0777102103843337,0.7,2000
2000-02-28,4575.06982421875,4577.85009765625,4466.419921875,4626.72021484375,24.68000030517578,63.193643624247635,63.659998628198856,4045.237170410156,3045.6791290283204,3.392323210400905,10.0,0,觀望,22.140165950459266,2,加碼確認／趨勢站穩,0.0,-0.0027556698276332003,1.0120207405005557,1.1081297473759235,0.0,1.094720592407095,0.7,1.0756313409275517,0.7,2000
2000-02-29,4646.64013671875,4696.68994140625,4637.169921875,4698.4599609375,23.3700008392334,64.41566659009234,67.82700272252728,4065.969002278646,3054.9863372802733,3.2484638566761426,0.0,0,觀望,25.310894114883652,2,加碼確認／趨勢站穩,0.0,0.025959749929523213,1.0120207405005557,1.1368965185072681,0.0,1.1146136633822064,0.7,1.0951775253663376,0.7,2000
2000-03-01,4732.81982421875,4784.080078125,4732.81982421875,4796.89990234375,21.639999389648438,65.27777847046667,70.50535213354155,4087.026505533854,3064.831379191081,8.43974993923795,0.0,0,觀望,27.6425226246783,2,加碼確認／趨勢站穩,0.0,0.018606750245170334,1.0120207405005557,1.1580504680817365,0.0,1.1291312000202913,0.7,1.1094419116483683,0.7,2000
2000-03-02,4816.81005859375,4754.509765625,4705.4501953125,4829.009765625,21.059999465942383,64.73807241180887,68.42949609431983,4107.16816813151,3074.658753458659,8.49793338564404,0.0,0,觀望,26.8535664992241,2,加碼確認／趨勢站穩,0.0,-0.00618098192695582,1.0120207405005557,1.1508925790680207,0.0,1.1242458023419502,0.7,1.104641703364934,0.7,2000
2000-03-03,4846.009765625,4914.7900390625,4813.81982421875,4914.7900390625,19.209999084472656,66.27504697474528,73.05957536472937,4129.299336751302,3085.458544921875,8.00952798324641,0.0,0,觀望,31.129953619515362,2,加碼確認／趨勢站穩,0.0,0.03371120921789306,1.0120207405005557,1.1896905595883032,0.0,1.1507755821605112,0.7,1.1307088686659954,0.7,2000
2000-03-06,4935.64990234375,4904.85009765625,4887.8798828125,4980.14990234375,21.5,66.09336097781139,72.35091301210475,4151.278837076823,3096.0400868733723,6.219618234087587,0.0,0,觀望,30.86474919669715,2,加碼確認／趨勢站穩,0.0,-0.00202245494258102,1.0120207405005557,1.187284464035922,0.0,1.1491464079257518,0.7,1.1291081032479577,0.7,2000
2000-03-07,4991.97021484375,4847.83984375,4829.8798828125,5006.77978515625,24.309999465942383,65.05318135472007,68.26122543063566,4172.17333577474,3106.0944193522137,5.60592187670188,0.0,0,觀望,29.343676700996113,2,加碼確認／趨勢站穩,0.0,-0.011623240827174697,1.0120207405005557,1.1734843707800693,0.0,1.1397966441142493,0.7,1.1199213764651819,0.7,2000
2000-03-08,4920.85986328125,4897.259765625,4722.14013671875,4923.14013671875,23.81999969482422,65.53139561445484,69.85210350025058,4193.456998697917,3116.419793701172,6.97728543213505,20.0,0,觀望,30.662233956106235,2,加碼確認／趨勢站穩,0.0,0.01019421504584428,1.0120207405005557,1.1854471228087387,0.0,1.1479301765832919,0.7,1.1279130800074686,0.7,2000
2000-03-09,4913.080078125,5046.85986328125,4857.56982421875,5047.9599609375,22.209999084472656,66.92470531050228,74.08646479420607,4216.601831054688,3127.0615427652997,7.4556746611669,0.0,0,觀望,34.65366669508872,2,加碼確認／趨勢站穩,0.0,0.03054771541961654,1.0120207405005557,1.2216598241613033,0.0,1.1724768276323916,0.7,1.1520316974577607,0.7,2000
2000-03-10,5060.33984375,5048.6201171875,5039.35009765625,5132.52001953125,21.239999771118164,66.9406957480603,74.13250247472814,4241.217834472656,3137.76291809082,5.529590532401363,0.0,0,觀望,34.700631471050784,2,加碼確認／趨勢站穩,0.0,0.00034878200582832974,1.0120207405005557,1.222085917125214,0.0,1.1727630848062016,0.7,1.1523129630061126,0.7,2000
2000-03-13,4879.02978515625,4907.240234375,4839.259765625,5027.72998046875,22.850000381469727,64.39774006507767,64.25808405249589,4262.639339192709,3147.953919474284,3.212328426670563,30.0,0,觀望,30.928519676124132,2,加碼確認／趨勢站穩,0.0,-0.028003668236234902,1.0120207405005557,1.1878630285458647,0.0,1.1497739169635703,0.7,1.1297246700618775,0.7,2000
2000-03-14,4997.31005859375,4706.6298828125,4706.60986328125,5013.490234375,24.40999984741211,61.05111448319435,53.39082744653247,4279.165502929687,3157.175835164388,-4.235382480137584,40.0,0,觀望,25.576098537701863,2,加碼確認／趨勢站穩,0.0,-0.040880483119052013,1.0120207405005557,1.1393026140596494,0.0,1.1168715977213615,0.7,1.0973960868493287,0.7,2000
2000-03-15,4758.43994140625,4582.6201171875,4553.919921875,4758.43994140625,22.34000015258789,59.11972142919807,47.98810137577192,4292.99150390625,3165.603168741862,-6.569619337046106,40.0,0,觀望,22.267433328094043,2,加碼確認／趨勢站穩,0.0,-0.026347889830439897,1.0120207405005557,1.1092843943008737,0.0,1.0962725508533047,0.7,1.0771562370116654,0.7,2000
2000-03-16,4658.43994140625,4717.39013671875,4455.10009765625,4717.759765625,20.770000457763672,60.50074968736156,53.49569108446719,4308.5501708984375,3174.579086303711,-2.6908831817006096,30.0,0,觀望,3.5896594065809584,2,加碼確認／趨勢站穩,0.0,0.029408944246934965,1.0120207405005557,1.141907277206863,0.0,1.1188407036825476,0.7,1.0993308564153255,0.7,2000
2000-03-17,4702.02978515625,4798.1298828125,4702.02978515625,4805.93994140625,22.3700008392334,61.297318144886695,56.46961691396103,4323.333170572917,3183.9695027669272,-2.024190824189387,30.0,0,觀望,7.6997099422460025,2,加碼確認／趨勢站穩,0.0,0.017115342117942633,1.0120207405005557,1.1614514109232268,0.0,1.1322452426758522,0.7,1.112501653011177,0.7,2000
2000-03-20,4812.14013671875,4610.0,4610.0,4822.7001953125,22.959999084472656,58.50173358930958,48.661016430889184,4334.544836425781,3192.455378214518,-8.656072788144009,40.0,0,觀望,3.4769118302244273,2,加碼確認／趨勢站穩,0.0,-0.039209001716773995,1.0120207405005557,1.1159120605583883,0.0,1.1011692987111317,0.7,1.0819675975551968,0.7,2000
2000-03-21,4589.52001953125,4711.68017578125,4467.52978515625,4712.240234375,21.700000762939453,59.51654757257558,52.4852955378741,4346.915506998698,3201.2830037434896,-6.673901652040981,10.0,0,觀望,5.759243844150275,2,加碼確認／趨勢站穩,0.0,0.02205643726274409,1.0120207405005557,1.140525104912834,0.0,1.118170808798009,0.7,1.0986726428602553,0.7,2000
2000-03-22,4750.5400390625,4864.75,4736.89990234375,4900.419921875,21.489999771118164,60.977461210116644,57.6051056161915,4361.738342285156,3210.7244201660155,-0.8658682343969604,30.0,0,觀望,9.19507740262131,2,加碼確認／趨勢站穩,0.0,0.0324873120645055,1.0120207405005557,1.17757769991354,0.0,1.1435992636027978,0.7,1.1236576875639905,0.7,2000
2000-03-23,4874.169921875,4940.60986328125,4865.10009765625,4975.66015625,22.260000228881836,61.674499360786136,59.91059227914388,4377.8800048828125,3220.5457112630206,4.971284895869754,0.0,0,觀望,10.897841911126038,2,加碼確認／趨勢站穩,0.0,0.015593784527724974,1.0120207405005557,1.195940592830646,0.0,1.1560823919546788,0.7,1.1359231406679469,0.7,2000
2000-03-24,4986.5400390625,4963.02978515625,4902.830078125,5078.85986328125,23.309999465942383,61.87915551962768,60.59266834156504,4393.239501953125,3230.778001912435,8.301139047986794,0.0,0,觀望,11.401083620258333,2,加碼確認／趨勢站穩,0.0,0.0045378855030884235,1.0120207405005557,1.201367634309407,0.0,1.1597547106234576,0.7,1.1395314230748086,0.7,2000
2000-03-27,4994.419921875,4958.56005859375,4946.60986328125,5022.22998046875,24.530000686645508,61.81223527334868,60.372136523488976,4408.601000976562,3240.931293741862,5.112359056288462,26.666666666666668,0,觀望,11.300755311925803,2,加碼確認／趨勢站穩,0.0,-0.0009006044202813923,1.0120207405005557,1.200285677307565,0.0,1.1590235744702768,0.7,1.138813036149139,0.7,2000
2000-03-28,4939.0498046875,4833.89013671875,4833.89013671875,4952.93017578125,24.860000610351562,59.97254134415584,54.422442597612125,4421.344002278646,3250.7223358154297,0.7452956626778251,33.333333333333336,0,觀望,8.502391209162163,2,加碼確認／趨勢站穩,0.0,-0.025142363993138073,1.0120207405005557,1.170107657912948,0.0,1.1386251596601051,0.7,1.1187703198366445,0.7,2000
2000-03-29,4860.02001953125,4644.669921875,4641.009765625,4860.02001953125,24.100000381469727,57.33850029602635,46.872154506662135,4429.902669270833,3260.3017517089843,0.7520590428416574,66.66666666666667,2,波段底部 40-70%,4.255119302896904,2,加碼確認／趨勢站穩,0.55,-0.039144500493797474,1.0120207405005557,1.1243043781199784,0.55,1.1074255204729095,0.865,1.0881147261005404,0.7,2000
2000-03-30,4540.43994140625,4457.89013671875,4355.68994140625,4683.8798828125,25.469999313354492,54.917245942173686,40.84791281711098,4439.172672526041,3268.836127726237,-5.386402081512642,66.66666666666667,2,波段底部 40-70%,0.06262573233692947,2,加碼確認／趨勢站穩,0.55,-0.04021379092550226,0.9896372857416369,1.0790918369216347,0.55,1.068903802203738,0.865,1.0574846734316832,0.7,2000
2000-03-31,4550.2099609375,4572.830078125,4381.3798828125,4606.47998046875,24.110000610351562,56.07793834250336,45.490750064488296,4450.76083984375,3277.5184193929035,-6.000717855491033,53.333333333333336,1,試單 10-20%,4.985206468774628,2,加碼確認／趨勢站穩,0.1,0.025783484536667345,1.0036712494512428,1.1069145846125477,0.1,1.092743258130577,0.865,1.0765706212393151,0.7,2000
2000-04-03,4494.89013671875,4223.68017578125,4193.10009765625,4572.83984375,24.030000686645508,51.946483168474046,36.196649013441714,4459.036678059896,3284.443711344401,-14.51095527352284,53.333333333333336,1,試單 10-20%,-3.0307429454535573,2,加碼確認／趨勢站穩,0.1,-0.07635313282555034,0.9960079050289891,1.022398188307087,0.1,1.0205725271011645,0.865,1.0190309434916156,0.7,2000
2000-04-04,4283.4501953125,4148.89013671875,3649.110107421875,4283.4501953125,27.1200008392334,51.12597355984729,34.56747143824077,4463.47451171875,3290.936212158203,-16.404085481664477,80.0,3,ALL IN,-1.0543502398669524,2,加碼確認／趨勢站穩,1.0,-0.017707315883278563,0.99424424236933,1.0042942606282417,1.0,1.0049405929980773,1.0,1.0063999315237466,0.7,2000
2000-04-05,4025.89990234375,4169.22021484375,4009.090087890625,4286.8798828125,28.40999984741211,51.33844863778349,35.418391736906315,4465.467016601562,3297.2577545166014,-15.918731132075003,0.0,0,觀望,14.253066970054707,2,加碼確認／趨勢站穩,0.0,0.004900124480297308,0.9991161629207586,1.0092154275201681,0.0,1.0098649269990716,1.0,1.009851970982747,0.7,2000
2000-04-06,4266.7998046875,4267.56005859375,4196.509765625,4324.08984375,27.149999618530273,52.35731175592366,39.51582679118498,4471.239851888021,3304.195880126953,-11.715824359000127,0.0,0,觀望,16.947966297701413,2,加碼確認／趨勢站穩,0.0,0.023587107104556138,0.9991161629207586,1.0330198999006568,0.0,1.0336847191933334,1.0,1.026525611602269,0.7,2000
2000-04-07,4354.1298828125,4446.4501953125,4323.18017578125,4446.4501953125,24.389999389648438,54.133864719856554,46.20245595053691,4481.180354817709,3312.0962137858073,-4.267681662994926,0.0,0,觀望,21.85026114363955,2,加碼確認／趨勢站穩,0.0,0.041918598511229366,0.9991161629207586,1.0763226463387028,0.0,1.0770153339243915,1.0,1.0566469720842437,0.7,2000
2000-04-10,4475.2001953125,4188.2001953125,4188.169921875,4475.2001953125,25.989999771118164,51.32418304430226,39.42621030485744,4485.030192057292,3319.0118815104165,-6.04972157534498,0.0,0,觀望,14.773193244955184,2,加碼確認／趨勢站穩,0.0,-0.05808003883013246,0.9991161629207586,1.0138097852456,0.0,1.0144622415094149,1.0,1.0136879040663673,0.7,2000
2000-04-11,4094.610107421875,4055.89990234375,4009.52001953125,4182.9599609375,27.25,49.972912039961635,36.474846721942974,4484.890690104166,3325.316213989258,-11.304381902447759,65.0,2,波段底部 40-70%,11.147643752774439,2,加碼確認／趨勢站穩,0.55,-0.031588817821273873,0.9991161629207586,0.981784732634052,0.55,0.9824165785758129,1.0,0.9912730622959404,0.7,2000
2000-04-12,4050.320068359375,3769.6298828125,3769.169921875,4077.919921875,28.979999542236328,47.23631577286387,31.057316390601116,4478.871020507812,3330.458088175456,-10.750110663498912,70.0,2,波段底部 40-70%,-5.98301381587304,2,加碼確認／趨勢站穩,0.55,-0.07058113524099185,0.9603308487616445,0.912489251642467,0.55,0.9130765011803609,1.0,0.9422974376464771,0.7,2000
2000-04-13,3839.56005859375,3676.780029296875,3676.669921875,3914.679931640625,29.399999618530273,46.39824210882185,29.52553868402083,4470.962520345052,3335.423337809245,-11.379190382593618,75.0,2,波段底部 40-70%,-2.4511999854908373,2,加碼確認／趨勢站穩,0.55,-0.024631026493866393,0.9473211847433457,0.890013704709893,0.55,0.8905864896888606,1.0,0.9260506104402362,0.7,2000
2000-04-14,3597.43994140625,3321.2900390625,3265.97998046875,3615.639892578125,33.4900016784668,43.40016402646421,24.53594248618782,4456.49219156901,3338.7018381754556,-20.337860129391792,80.0,3,ALL IN,-9.665808744432136,0,持有／續抱,1.0,-0.09668513955194558,0.896945650222262,0.8039626054668729,1.0,0.8044800106502158,1.0,0.8633758776884312,1.0,2000
2000-04-17,3232.93994140625,3539.159912109375,3227.0400390625,3539.77001953125,28.950000762939453,45.59134595663768,32.1084196996506,4444.888191731771,3343.147171020508,-17.06830452257063,70.0,2,波段底部 40-70%,8.364409251566096,0,持有／續抱,0.55,0.06559796659865724,0.9557834610263529,0.8567009176068583,0.55,0.8572522635181361,1.0,0.9200115796751233,1.0,2000
